Index    Filename             Shape        X (px)     Y (px)
3653     img_03653.jpg        cone         98.7       105.5
3654     img_03654.jpg        sphere       64.5       274.6
3655     img_03655.jpg        cone         118.2      246.4
3656     img_03656.jpg        cone         548.2      125.6
3657     img_03657.jpg        cylinder     219.1      161.1
3658     img_03658.jpg        cube         162.9      207.3
3659     img_03659.jpg        cone         374.7      130.6
3660     img_03660.jpg        sphere       338.2      159.7
3661     img_03661.jpg        cube         237.5      171.7
3662     img_03662.jpg        cube         405.8      275.7
3663     img_03663.jpg        sphere       453.1      203.9
3664     img_03664.jpg        sphere       422.0      239.6
3665     img_03665.jpg        cylinder     217.6      164.7
3666     img_03666.jpg        cube         339.1      83.1
3667     img_03667.jpg        sphere       291.1      154.1
3668     img_03668.jpg        cylinder     461.4      170.6
3669     img_03669.jpg        sphere       550.5      106.2
3670     img_03670.jpg        sphere       238.1      246.6
3671     img_03671.jpg        cylinder     248.6      138.2
3672     img_03672.jpg        sphere       453.4      139.0
3673     img_03673.jpg        cone         235.1      228.5
3674     img_03674.jpg        cube         306.6      122.1
3675     img_03675.jpg        cube         120.1      115.1
3676     img_03676.jpg        cone         431.4      184.1
3677     img_03677.jpg        cube         422.8      266.8
3678     img_03678.jpg        sphere       88.5       102.8
3679     img_03679.jpg        cone         165.9      195.2
3680     img_03680.jpg        sphere       497.5      284.5
3681     img_03681.jpg        sphere       244.7      256.2
3682     img_03682.jpg        sphere       393.8      203.2
3683     img_03683.jpg        cone         231.1      106.2
3684     img_03684.jpg        cube         129.7      212.8
3685     img_03685.jpg        cylinder     69.8       146.5
3686     img_03686.jpg        cube         430.7      278.2
3687     img_03687.jpg        cone         460.8      192.9
3688     img_03688.jpg        cylinder     250.1      273.2
3689     img_03689.jpg        cone         87.1       108.1
3690     img_03690.jpg        sphere       548.4      160.7
3691     img_03691.jpg        cylinder     500.8      146.7
3692     img_03692.jpg        cylinder     99.1       154.8
3693     img_03693.jpg        sphere       456.0      193.1
3694     img_03694.jpg        cube         593.5      248.3
3695     img_03695.jpg        cylinder     407.7      252.9
3696     img_03696.jpg        cylinder     473.3      137.1
3697     img_03697.jpg        cube         468.4      129.7
3698     img_03698.jpg        sphere       160.1      249.9
3699     img_03699.jpg        cone         155.0      212.5
3700     img_03700.jpg        cone         563.2      248.8
3701     img_03701.jpg        sphere       473.0      259.3
3702     img_03702.jpg        cube         103.5      115.2
3703     img_03703.jpg        cone         80.6       230.4
3704     img_03704.jpg        cube         506.2      115.1
3705     img_03705.jpg        cube         262.0      234.7
3706     img_03706.jpg        cone         410.5      260.5
3707     img_03707.jpg        sphere       488.3      271.8
3708     img_03708.jpg        cylinder     134.3      221.6
3709     img_03709.jpg        cube         338.8      153.9
3710     img_03710.jpg        cylinder     574.2      255.5
3711     img_03711.jpg        cone         512.8      61.8
3712     img_03712.jpg        sphere       269.1      112.2
3713     img_03713.jpg        cube         119.4      69.3
3714     img_03714.jpg        cube         41.9       229.9
3715     img_03715.jpg        cylinder     89.1       98.3
3716     img_03716.jpg        sphere       585.0      116.6
3717     img_03717.jpg        cone         437.0      102.9
3718     img_03718.jpg        cone         372.2      221.1
3719     img_03719.jpg        cone         473.8      70.9
3720     img_03720.jpg        cylinder     359.4      130.7
3721     img_03721.jpg        sphere       49.4       167.0
3722     img_03722.jpg        cylinder     401.2      182.8
3723     img_03723.jpg        sphere       299.2      141.1
3724     img_03724.jpg        cone         317.3      186.4
3725     img_03725.jpg        cone         558.9      247.4
3726     img_03726.jpg        cone         607.0      280.5
3727     img_03727.jpg        cylinder     322.6      169.4
3728     img_03728.jpg        cube         370.6      105.0
3729     img_03729.jpg        cube         547.8      183.4
3730     img_03730.jpg        cube         571.4      79.2
3731     img_03731.jpg        cube         76.5       102.6
3732     img_03732.jpg        sphere       82.3       79.1
3733     img_03733.jpg        cube         101.3      161.9
3734     img_03734.jpg        cube         64.6       267.5
3735     img_03735.jpg        sphere       367.5      115.5
3736     img_03736.jpg        cylinder     98.3       149.5
3737     img_03737.jpg        cone         336.0      243.5
3738     img_03738.jpg        cone         536.7      133.7
3739     img_03739.jpg        cylinder     503.2      74.6
3740     img_03740.jpg        cylinder     75.7       169.1
3741     img_03741.jpg        cone         560.1      276.5
3742     img_03742.jpg        sphere       202.4      187.0
3743     img_03743.jpg        sphere       279.4      117.9
3744     img_03744.jpg        cylinder     398.3      133.6
3745     img_03745.jpg        cube         352.6      212.8
3746     img_03746.jpg        cube         367.1      209.9
3747     img_03747.jpg        sphere       313.5      195.1
3748     img_03748.jpg        cube         187.7      118.9
3749     img_03749.jpg        cone         492.1      253.8
3750     img_03750.jpg        cube         54.1       225.5
3751     img_03751.jpg        cylinder     390.4      119.6
3752     img_03752.jpg        cone         462.4      128.5
3753     img_03753.jpg        cube         541.2      154.8
3754     img_03754.jpg        sphere       108.8      201.9
3755     img_03755.jpg        cube         406.9      164.4
3756     img_03756.jpg        sphere       189.7      143.4
3757     img_03757.jpg        cube         431.8      132.6
3758     img_03758.jpg        cylinder     81.9       198.0
3759     img_03759.jpg        sphere       168.0      90.3
3760     img_03760.jpg        cylinder     214.5      201.1
3761     img_03761.jpg        cylinder     330.2      173.4
3762     img_03762.jpg        sphere       510.1      159.9
3763     img_03763.jpg        cone         72.8       282.3
3764     img_03764.jpg        sphere       342.0      66.7
3765     img_03765.jpg        cone         64.1       112.0
3766     img_03766.jpg        cone         337.6      80.4
3767     img_03767.jpg        cylinder     438.8      211.1
3768     img_03768.jpg        cone         340.4      160.2
3769     img_03769.jpg        cube         223.9      253.0
3770     img_03770.jpg        sphere       243.6      263.8
3771     img_03771.jpg        sphere       598.5      277.3
3772     img_03772.jpg        cube         515.7      258.5
3773     img_03773.jpg        cylinder     287.3      241.0
3774     img_03774.jpg        cone         293.0      134.6
3775     img_03775.jpg        sphere       137.4      284.3
3776     img_03776.jpg        cone         63.9       238.8
3777     img_03777.jpg        cone         550.5      73.4
3778     img_03778.jpg        cylinder     285.4      84.9
3779     img_03779.jpg        cube         224.3      184.5
3780     img_03780.jpg        sphere       365.2      186.6
3781     img_03781.jpg        cone         442.2      258.1
3782     img_03782.jpg        cone         542.1      108.8
3783     img_03783.jpg        cone         110.5      189.1
3784     img_03784.jpg        cube         83.4       121.3
3785     img_03785.jpg        cube         54.8       83.3
3786     img_03786.jpg        cone         116.1      72.8
3787     img_03787.jpg        sphere       107.7      202.5
3788     img_03788.jpg        cube         156.1      216.8
3789     img_03789.jpg        cylinder     248.7      275.8
3790     img_03790.jpg        cube         233.4      220.8
3791     img_03791.jpg        cone         366.6      78.9
3792     img_03792.jpg        cube         474.5      198.0
3793     img_03793.jpg        cone         231.9      149.0
3794     img_03794.jpg        cube         575.9      85.9
3795     img_03795.jpg        cylinder     514.1      85.8
3796     img_03796.jpg        cube         222.3      60.5
3797     img_03797.jpg        cone         575.5      191.2
3798     img_03798.jpg        sphere       458.6      137.7
3799     img_03799.jpg        cylinder     593.7      135.5
3800     img_03800.jpg        cone         72.0       151.0
3801     img_03801.jpg        cylinder     251.6      186.9
3802     img_03802.jpg        cone         151.6      121.1
3803     img_03803.jpg        cube         311.1      163.7
3804     img_03804.jpg        sphere       595.3      200.0
3805     img_03805.jpg        cone         434.3      252.7
3806     img_03806.jpg        sphere       513.6      243.7
3807     img_03807.jpg        cylinder     526.6      105.4
3808     img_03808.jpg        cylinder     437.2      75.5
3809     img_03809.jpg        sphere       39.6       158.5
3810     img_03810.jpg        sphere       426.9      185.2
3811     img_03811.jpg        cube         274.7      179.1
3812     img_03812.jpg        sphere       407.7      212.2
3813     img_03813.jpg        cone         249.8      125.2
3814     img_03814.jpg        cube         226.6      82.0
3815     img_03815.jpg        cone         415.6      71.9
3816     img_03816.jpg        cylinder     338.3      147.5
3817     img_03817.jpg        cube         532.6      105.4
3818     img_03818.jpg        sphere       323.5      64.3
3819     img_03819.jpg        cone         421.6      271.5
3820     img_03820.jpg        cone         312.3      136.7
3821     img_03821.jpg        cube         250.9      258.7
3822     img_03822.jpg        cone         337.8      87.0
3823     img_03823.jpg        cylinder     578.9      70.4
3824     img_03824.jpg        cube         537.3      144.1
3825     img_03825.jpg        cone         513.6      127.4
3826     img_03826.jpg        sphere       429.3      285.9
3827     img_03827.jpg        sphere       457.3      266.0
3828     img_03828.jpg        cube         384.4      195.7
3829     img_03829.jpg        cone         456.5      132.0
3830     img_03830.jpg        cylinder     185.4      82.2
3831     img_03831.jpg        sphere       165.3      76.6
3832     img_03832.jpg        cube         482.7      104.0
3833     img_03833.jpg        cylinder     284.9      224.2
3834     img_03834.jpg        sphere       60.4       126.9
3835     img_03835.jpg        cylinder     565.3      124.8
3836     img_03836.jpg        sphere       427.0      172.5
3837     img_03837.jpg        cylinder     82.6       280.4
3838     img_03838.jpg        cylinder     391.4      97.5
3839     img_03839.jpg        cylinder     347.2      112.9
3840     img_03840.jpg        sphere       337.9      153.5
3841     img_03841.jpg        sphere       451.7      254.2
3842     img_03842.jpg        cube         220.3      192.4
3843     img_03843.jpg        sphere       367.8      206.1
3844     img_03844.jpg        cylinder     227.2      209.1
3845     img_03845.jpg        cylinder     534.8      171.4
3846     img_03846.jpg        cone         543.5      88.6
3847     img_03847.jpg        cone         487.2      70.8
3848     img_03848.jpg        cylinder     328.5      171.3
3849     img_03849.jpg        cylinder     345.8      186.1
3850     img_03850.jpg        sphere       324.4      173.3
3851     img_03851.jpg        cube         515.4      241.1
3852     img_03852.jpg        cone         390.2      216.6
3853     img_03853.jpg        cone         170.4      281.6
3854     img_03854.jpg        sphere       410.2      110.1
3855     img_03855.jpg        sphere       541.6      97.1
3856     img_03856.jpg        cone         565.2      260.3
3857     img_03857.jpg        cylinder     54.6       174.8
3858     img_03858.jpg        cube         56.4       112.9
3859     img_03859.jpg        cube         477.1      256.0
3860     img_03860.jpg        cone         178.3      162.2
3861     img_03861.jpg        cone         203.6      154.9
3862     img_03862.jpg        cylinder     584.1      273.5
3863     img_03863.jpg        sphere       388.3      222.5
3864     img_03864.jpg        sphere       215.2      68.1
3865     img_03865.jpg        cube         332.3      83.0
3866     img_03866.jpg        sphere       248.4      148.9
3867     img_03867.jpg        cylinder     431.7      77.7
3868     img_03868.jpg        cone         72.6       195.4
3869     img_03869.jpg        cylinder     357.8      248.8
3870     img_03870.jpg        sphere       142.9      160.0
3871     img_03871.jpg        cone         503.7      165.9
3872     img_03872.jpg        sphere       54.3       246.3
3873     img_03873.jpg        sphere       598.8      127.1
3874     img_03874.jpg        cone         475.1      266.6
3875     img_03875.jpg        sphere       601.5      253.7
3876     img_03876.jpg        cube         447.2      177.6
3877     img_03877.jpg        cylinder     161.6      215.7
3878     img_03878.jpg        cube         118.4      86.8
3879     img_03879.jpg        sphere       173.4      236.8
3880     img_03880.jpg        sphere       445.4      213.3
3881     img_03881.jpg        cone         121.3      97.6
3882     img_03882.jpg        sphere       237.9      181.8
3883     img_03883.jpg        sphere       456.5      194.5
3884     img_03884.jpg        cylinder     70.8       99.7
3885     img_03885.jpg        cylinder     327.5      161.5
3886     img_03886.jpg        cone         205.7      79.5
3887     img_03887.jpg        cone         456.9      69.4
3888     img_03888.jpg        sphere       101.3      62.5
3889     img_03889.jpg        cylinder     468.9      249.0
3890     img_03890.jpg        cylinder     58.8       265.0
3891     img_03891.jpg        cone         378.7      272.0
3892     img_03892.jpg        cube         204.1      205.0
3893     img_03893.jpg        sphere       134.3      105.8
3894     img_03894.jpg        cone         482.4      191.1
3895     img_03895.jpg        cube         458.0      78.7
3896     img_03896.jpg        cube         574.8      158.7
3897     img_03897.jpg        cone         438.4      266.0
3898     img_03898.jpg        cylinder     224.9      104.9
3899     img_03899.jpg        cube         281.9      219.3
3900     img_03900.jpg        cube         367.6      212.6
3901     img_03901.jpg        cube         401.9      195.4
3902     img_03902.jpg        cylinder     269.6      231.8
3903     img_03903.jpg        sphere       596.5      184.2
3904     img_03904.jpg        cone         583.8      70.9
3905     img_03905.jpg        sphere       242.2      103.6
3906     img_03906.jpg        sphere       546.9      79.4
3907     img_03907.jpg        cube         114.5      188.9
3908     img_03908.jpg        cylinder     170.2      95.1
3909     img_03909.jpg        cone         158.6      170.1
3910     img_03910.jpg        cylinder     194.2      127.5
3911     img_03911.jpg        cube         367.5      222.2
3912     img_03912.jpg        sphere       478.9      208.2
3913     img_03913.jpg        cylinder     118.0      211.8
3914     img_03914.jpg        cylinder     67.7       252.5
3915     img_03915.jpg        sphere       465.7      247.3
3916     img_03916.jpg        cube         104.6      187.1
3917     img_03917.jpg        cube         165.7      245.7
3918     img_03918.jpg        sphere       285.3      141.4
3919     img_03919.jpg        sphere       46.3       125.3
3920     img_03920.jpg        cube         571.6      229.3
3921     img_03921.jpg        sphere       430.3      230.4
3922     img_03922.jpg        cone         272.3      160.1
3923     img_03923.jpg        cylinder     593.5      187.8
3924     img_03924.jpg        cube         315.8      148.9
3925     img_03925.jpg        cylinder     206.9      184.1
3926     img_03926.jpg        cylinder     530.9      255.3
3927     img_03927.jpg        cube         101.8      252.3
3928     img_03928.jpg        sphere       109.1      250.7
3929     img_03929.jpg        cone         261.0      99.3
3930     img_03930.jpg        sphere       406.5      182.2
3931     img_03931.jpg        cube         301.2      101.5
3932     img_03932.jpg        cube         308.2      256.4
3933     img_03933.jpg        cube         287.0      213.4
3934     img_03934.jpg        sphere       203.9      162.2
3935     img_03935.jpg        sphere       608.0      252.2
3936     img_03936.jpg        sphere       404.4      231.6
3937     img_03937.jpg        cube         455.6      197.5
3938     img_03938.jpg        sphere       376.4      157.7
3939     img_03939.jpg        cylinder     257.2      160.8
3940     img_03940.jpg        cube         256.9      137.6
3941     img_03941.jpg        cone         503.9      245.5
3942     img_03942.jpg        cone         240.1      136.4
3943     img_03943.jpg        cube         88.6       85.6
3944     img_03944.jpg        cylinder     369.4      128.4
3945     img_03945.jpg        cube         330.6      236.4
3946     img_03946.jpg        cone         225.7      83.1
3947     img_03947.jpg        cylinder     359.6      248.3
3948     img_03948.jpg        sphere       125.7      82.7
3949     img_03949.jpg        sphere       310.1      113.8
3950     img_03950.jpg        cylinder     398.1      98.4
3951     img_03951.jpg        sphere       387.1      216.9
3952     img_03952.jpg        sphere       407.5      157.8
3953     img_03953.jpg        cone         501.1      182.6
3954     img_03954.jpg        cone         366.7      84.6
3955     img_03955.jpg        sphere       532.9      84.3
3956     img_03956.jpg        cube         82.1       242.1
3957     img_03957.jpg        cone         260.2      273.9
3958     img_03958.jpg        cone         55.1       81.5
3959     img_03959.jpg        cube         586.5      287.3
3960     img_03960.jpg        sphere       458.3      100.2
3961     img_03961.jpg        cylinder     264.7      220.0
3962     img_03962.jpg        cube         352.6      146.0
3963     img_03963.jpg        cone         189.5      254.4
3964     img_03964.jpg        cube         433.2      169.0
3965     img_03965.jpg        cube         96.9       111.6
3966     img_03966.jpg        sphere       210.5      183.2
3967     img_03967.jpg        cube         196.7      235.4
3968     img_03968.jpg        cylinder     336.4      112.2
3969     img_03969.jpg        cube         561.2      69.5
3970     img_03970.jpg        cone         276.7      263.9
3971     img_03971.jpg        cone         298.8      143.4
3972     img_03972.jpg        cone         213.9      96.0
3973     img_03973.jpg        cube         125.2      255.3
3974     img_03974.jpg        cube         206.9      206.4
3975     img_03975.jpg        cone         229.3      268.5
3976     img_03976.jpg        cube         349.9      139.7
3977     img_03977.jpg        cube         460.9      111.7
3978     img_03978.jpg        cylinder     102.2      202.1
3979     img_03979.jpg        cube         174.2      76.2
3980     img_03980.jpg        cylinder     353.1      198.1
3981     img_03981.jpg        cone         257.7      121.1
3982     img_03982.jpg        cone         472.4      247.7
3983     img_03983.jpg        cone         139.2      81.1
3984     img_03984.jpg        cone         53.8       155.8
3985     img_03985.jpg        cone         549.0      206.5
3986     img_03986.jpg        cylinder     243.3      235.3
3987     img_03987.jpg        cone         245.1      188.5
3988     img_03988.jpg        sphere       403.8      178.8
3989     img_03989.jpg        cylinder     217.1      122.5
3990     img_03990.jpg        cone         164.5      266.0
3991     img_03991.jpg        cone         449.2      119.1
3992     img_03992.jpg        sphere       100.1      90.1
3993     img_03993.jpg        cone         541.9      158.5
3994     img_03994.jpg        sphere       164.1      281.5
3995     img_03995.jpg        sphere       444.2      153.4
3996     img_03996.jpg        cube         115.5      152.5
3997     img_03997.jpg        cylinder     241.2      193.4
3998     img_03998.jpg        cone         581.7      189.7
3999     img_03999.jpg        cube         477.7      158.4
4000     img_04000.jpg        cube         367.4      78.2
4001     img_04001.jpg        cylinder     358.6      106.6
4002     img_04002.jpg        cone         65.0       248.2
4003     img_04003.jpg        cone         528.5      148.9
4004     img_04004.jpg        cone         362.9      165.3
4005     img_04005.jpg        cylinder     60.0       222.5
4006     img_04006.jpg        sphere       118.2      94.2
4007     img_04007.jpg        cylinder     527.1      276.3
4008     img_04008.jpg        cylinder     595.1      269.3
4009     img_04009.jpg        cone         162.9      286.0
4010     img_04010.jpg        cone         483.5      132.9
4011     img_04011.jpg        cube         508.4      261.4
4012     img_04012.jpg        sphere       287.0      99.3
4013     img_04013.jpg        sphere       45.2       249.8
4014     img_04014.jpg        cube         275.6      240.9
4015     img_04015.jpg        cylinder     498.4      244.7
4016     img_04016.jpg        cylinder     321.4      168.9
4017     img_04017.jpg        cube         239.7      120.9
4018     img_04018.jpg        cone         167.3      82.9
4019     img_04019.jpg        cylinder     443.6      109.3
4020     img_04020.jpg        cylinder     540.2      96.6
4021     img_04021.jpg        sphere       210.9      255.5
4022     img_04022.jpg        cone         293.0      277.8
4023     img_04023.jpg        cone         218.8      73.1
4024     img_04024.jpg        sphere       588.3      139.2
4025     img_04025.jpg        cylinder     126.6      114.2
4026     img_04026.jpg        cube         478.0      74.7
4027     img_04027.jpg        cone         120.4      96.5
4028     img_04028.jpg        sphere       296.4      163.5
4029     img_04029.jpg        sphere       55.4       180.2
4030     img_04030.jpg        sphere       537.1      80.7
4031     img_04031.jpg        cone         195.2      273.2
4032     img_04032.jpg        cylinder     267.1      268.4
4033     img_04033.jpg        sphere       440.2      213.1
4034     img_04034.jpg        cone         135.3      107.3
4035     img_04035.jpg        cylinder     173.8      272.6
4036     img_04036.jpg        cylinder     40.4       229.2
4037     img_04037.jpg        cube         64.4       261.2
4038     img_04038.jpg        cube         233.0      117.8
4039     img_04039.jpg        sphere       554.1      185.9
4040     img_04040.jpg        sphere       285.6      149.6
4041     img_04041.jpg        cube         454.5      225.2
4042     img_04042.jpg        sphere       383.6      107.1
4043     img_04043.jpg        cone         236.1      186.3
4044     img_04044.jpg        cylinder     283.9      200.6
4045     img_04045.jpg        cube         544.2      162.6
4046     img_04046.jpg        cone         439.8      263.7
4047     img_04047.jpg        cube         313.6      142.2
4048     img_04048.jpg        cube         550.2      171.5
4049     img_04049.jpg        cube         125.2      197.4
4050     img_04050.jpg        cylinder     202.3      282.7
4051     img_04051.jpg        cylinder     127.7      171.2
4052     img_04052.jpg        sphere       395.1      113.7
4053     img_04053.jpg        cone         43.2       273.4
4054     img_04054.jpg        cube         453.4      167.6
4055     img_04055.jpg        cube         80.6       265.8
4056     img_04056.jpg        sphere       292.5      77.8
4057     img_04057.jpg        sphere       594.4      175.3
4058     img_04058.jpg        cube         530.9      70.9
4059     img_04059.jpg        cone         483.5      208.1
4060     img_04060.jpg        cone         398.3      245.5
4061     img_04061.jpg        cylinder     495.2      116.4
4062     img_04062.jpg        cone         377.7      228.9
4063     img_04063.jpg        cone         228.2      155.9
4064     img_04064.jpg        cube         174.5      186.7
4065     img_04065.jpg        cone         76.2       221.4
4066     img_04066.jpg        cube         517.5      266.7
4067     img_04067.jpg        sphere       467.2      196.7
4068     img_04068.jpg        cone         417.8      196.6
4069     img_04069.jpg        cylinder     81.1       221.2
4070     img_04070.jpg        sphere       552.2      175.2
4071     img_04071.jpg        sphere       141.3      156.2
4072     img_04072.jpg        cone         483.8      243.1
4073     img_04073.jpg        cylinder     232.0      104.2
4074     img_04074.jpg        cone         265.1      159.7
4075     img_04075.jpg        cone         239.4      212.3
4076     img_04076.jpg        cone         371.0      112.7
4077     img_04077.jpg        sphere       576.3      85.3
4078     img_04078.jpg        cylinder     145.8      134.9
4079     img_04079.jpg        sphere       235.0      87.5
4080     img_04080.jpg        cylinder     89.7       164.7
4081     img_04081.jpg        cone         402.0      277.6
4082     img_04082.jpg        cylinder     74.6       84.8
4083     img_04083.jpg        cube         596.0      68.6
4084     img_04084.jpg        cube         250.4      66.2
4085     img_04085.jpg        sphere       70.7       214.0
4086     img_04086.jpg        sphere       551.5      96.2
4087     img_04087.jpg        cube         151.8      213.4
4088     img_04088.jpg        cylinder     248.2      105.9
4089     img_04089.jpg        cube         572.7      62.1
4090     img_04090.jpg        cube         276.2      256.7
4091     img_04091.jpg        cone         397.9      259.4
4092     img_04092.jpg        cube         429.2      116.2
4093     img_04093.jpg        cube         473.6      278.2
4094     img_04094.jpg        cube         55.1       245.7
4095     img_04095.jpg        cube         229.0      127.6
4096     img_04096.jpg        sphere       595.9      232.9
4097     img_04097.jpg        cone         248.7      288.5
4098     img_04098.jpg        cube         365.7      205.2
4099     img_04099.jpg        sphere       372.4      232.3
4100     img_04100.jpg        cone         316.9      257.2
4101     img_04101.jpg        cylinder     287.0      163.1
4102     img_04102.jpg        sphere       491.9      66.7
4103     img_04103.jpg        sphere       600.8      236.1
4104     img_04104.jpg        cylinder     479.8      75.5
4105     img_04105.jpg        cone         608.3      240.8
4106     img_04106.jpg        cone         313.0      73.6
4107     img_04107.jpg        sphere       391.0      238.5
4108     img_04108.jpg        cone         185.2      90.5
4109     img_04109.jpg        cylinder     169.7      246.6
4110     img_04110.jpg        cone         181.1      151.1
4111     img_04111.jpg        cylinder     151.7      137.4
4112     img_04112.jpg        cylinder     227.5      179.2
4113     img_04113.jpg        sphere       94.4       137.4
4114     img_04114.jpg        sphere       307.2      79.3
4115     img_04115.jpg        cube         177.3      211.9
4116     img_04116.jpg        cylinder     119.2      105.7
4117     img_04117.jpg        cylinder     337.8      237.7
4118     img_04118.jpg        cylinder     563.5      117.8
4119     img_04119.jpg        cube         530.7      214.0
4120     img_04120.jpg        cylinder     147.2      125.9
4121     img_04121.jpg        sphere       390.9      281.2
4122     img_04122.jpg        cube         327.5      181.3
4123     img_04123.jpg        cube         230.0      160.4
4124     img_04124.jpg        sphere       57.1       212.4
4125     img_04125.jpg        sphere       104.2      276.3
4126     img_04126.jpg        cone         305.3      260.8
4127     img_04127.jpg        sphere       127.1      221.9
4128     img_04128.jpg        cone         458.6      178.6
4129     img_04129.jpg        cube         122.7      81.1
4130     img_04130.jpg        cube         445.8      260.4
4131     img_04131.jpg        cylinder     96.1       143.6
4132     img_04132.jpg        cylinder     378.8      125.1
4133     img_04133.jpg        sphere       45.4       95.7
4134     img_04134.jpg        cylinder     522.5      175.4
4135     img_04135.jpg        cube         285.3      223.1
4136     img_04136.jpg        cylinder     551.0      190.7
4137     img_04137.jpg        cube         494.9      209.3
4138     img_04138.jpg        cube         476.9      198.9
4139     img_04139.jpg        cube         178.1      130.3
4140     img_04140.jpg        cylinder     328.5      97.8
4141     img_04141.jpg        sphere       586.6      72.1
4142     img_04142.jpg        sphere       207.5      242.3
4143     img_04143.jpg        cone         329.2      255.6
4144     img_04144.jpg        cylinder     378.1      193.3
4145     img_04145.jpg        cone         132.9      123.1
4146     img_04146.jpg        sphere       126.6      146.0
4147     img_04147.jpg        sphere       245.5      112.8
4148     img_04148.jpg        sphere       583.8      117.5
4149     img_04149.jpg        cube         517.0      222.7
4150     img_04150.jpg        cube         484.5      260.9
4151     img_04151.jpg        cube         534.2      220.2
4152     img_04152.jpg        sphere       141.2      144.8
4153     img_04153.jpg        cube         147.1      71.2
4154     img_04154.jpg        cylinder     143.5      81.1
4155     img_04155.jpg        cube         575.1      163.1
4156     img_04156.jpg        sphere       259.5      261.1
4157     img_04157.jpg        sphere       145.2      144.1
4158     img_04158.jpg        sphere       350.7      284.5
4159     img_04159.jpg        cone         454.6      204.3
4160     img_04160.jpg        cube         446.5      138.7
4161     img_04161.jpg        cylinder     257.5      185.9
4162     img_04162.jpg        sphere       87.4       234.9
4163     img_04163.jpg        cube         249.0      166.3
4164     img_04164.jpg        sphere       55.0       189.4
4165     img_04165.jpg        cylinder     130.6      173.9
4166     img_04166.jpg        sphere       47.7       255.8
4167     img_04167.jpg        cone         128.2      90.5
4168     img_04168.jpg        cube         518.0      91.5
4169     img_04169.jpg        cone         78.3       154.4
4170     img_04170.jpg        cube         539.5      89.5
4171     img_04171.jpg        cube         325.7      102.4
4172     img_04172.jpg        cone         256.3      156.6
4173     img_04173.jpg        cone         242.2      161.1
4174     img_04174.jpg        cone         530.0      275.3
4175     img_04175.jpg        cube         560.8      151.8
4176     img_04176.jpg        sphere       293.9      141.2
4177     img_04177.jpg        cube         76.7       97.9
4178     img_04178.jpg        cylinder     347.0      77.4
4179     img_04179.jpg        cone         314.4      92.3
4180     img_04180.jpg        cylinder     569.4      152.5
4181     img_04181.jpg        cone         63.2       168.5
4182     img_04182.jpg        cylinder     254.7      272.0
4183     img_04183.jpg        cone         344.8      186.3
4184     img_04184.jpg        sphere       122.1      287.6
4185     img_04185.jpg        cube         289.9      204.4
4186     img_04186.jpg        cylinder     442.0      220.1
4187     img_04187.jpg        cone         94.9       208.1
4188     img_04188.jpg        sphere       132.2      277.7
4189     img_04189.jpg        cylinder     370.7      279.2
4190     img_04190.jpg        sphere       600.5      154.2
4191     img_04191.jpg        cube         258.4      65.9
4192     img_04192.jpg        sphere       281.2      144.2
4193     img_04193.jpg        sphere       182.3      142.8
4194     img_04194.jpg        cube         583.4      184.3
4195     img_04195.jpg        cylinder     497.2      232.3
4196     img_04196.jpg        sphere       286.9      204.7
4197     img_04197.jpg        cylinder     100.5      231.1
4198     img_04198.jpg        cylinder     102.2      93.3
4199     img_04199.jpg        sphere       473.4      83.3
4200     img_04200.jpg        cone         499.0      214.7
4201     img_04201.jpg        sphere       481.4      101.8
4202     img_04202.jpg        cone         503.0      235.0
4203     img_04203.jpg        cone         443.8      80.2
4204     img_04204.jpg        cylinder     179.4      268.2
4205     img_04205.jpg        sphere       119.9      95.9
4206     img_04206.jpg        cube         46.7       167.6
4207     img_04207.jpg        cylinder     429.3      196.7
4208     img_04208.jpg        cube         196.4      184.3
4209     img_04209.jpg        cylinder     423.0      173.8
4210     img_04210.jpg        sphere       585.2      99.9
4211     img_04211.jpg        cube         150.0      201.0
4212     img_04212.jpg        cone         100.0      129.9
4213     img_04213.jpg        sphere       401.6      214.8
4214     img_04214.jpg        cube         129.2      253.1
4215     img_04215.jpg        cone         42.0       238.6
4216     img_04216.jpg        sphere       83.5       213.2
4217     img_04217.jpg        cone         53.4       194.8
4218     img_04218.jpg        cone         366.8      280.2
4219     img_04219.jpg        cone         536.2      77.6
4220     img_04220.jpg        cube         434.4      70.8
4221     img_04221.jpg        cone         485.4      95.7
4222     img_04222.jpg        cylinder     108.3      171.1
4223     img_04223.jpg        cylinder     407.4      253.2
4224     img_04224.jpg        cube         75.8       143.9
4225     img_04225.jpg        cone         63.1       267.5
4226     img_04226.jpg        sphere       391.0      156.8
4227     img_04227.jpg        cylinder     70.9       162.0
4228     img_04228.jpg        cube         514.3      134.6
4229     img_04229.jpg        cylinder     246.9      202.9
4230     img_04230.jpg        cylinder     142.3      127.3
4231     img_04231.jpg        sphere       607.7      195.8
4232     img_04232.jpg        sphere       473.3      246.9
4233     img_04233.jpg        cube         168.4      204.3
4234     img_04234.jpg        cone         187.6      188.6
4235     img_04235.jpg        cylinder     252.7      202.5
4236     img_04236.jpg        sphere       502.8      146.2
4237     img_04237.jpg        cylinder     186.8      236.4
4238     img_04238.jpg        cylinder     305.9      204.0
4239     img_04239.jpg        cone         68.3       284.2
4240     img_04240.jpg        cube         274.4      184.8
4241     img_04241.jpg        cube         249.5      156.4
